95.65.20.52 - - [25/Nov/2024:00:52:38 +0100] "GET /assets/images/home/icons/icon_collection.svg HTTP/1.1" 200 598 "https://angrobit.shop/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
95.65.20.52 - - [25/Nov/2024:00:52:38 +0100] "GET /assets/images/home/icons/icon_catalog.svg HTTP/1.1" 200 686 "https://angrobit.shop/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
95.65.20.52 - - [25/Nov/2024:00:52:38 +0100] "GET /assets/images/home/icons/icon_search.svg HTTP/1.1" 200 430 "https://angrobit.shop/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
95.65.20.52 - - [25/Nov/2024:00:52:38 +0100] "GET /assets/images/home/icons/icon_arrow.svg HTTP/1.1" 200 314 "https://angrobit.shop/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
95.65.20.52 - - [25/Nov/2024:00:52:38 +0100] "GET /assets/images/home/icons/icon_burger.svg HTTP/1.1" 200 373 "https://angrobit.shop/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
95.65.20.52 - - [25/Nov/2024:00:52:38 +0100] "GET /assets/js/root.js HTTP/1.1" 200 295 "https://angrobit.shop/assets/js/main.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
95.65.20.52 - - [25/Nov/2024:00:52:38 +0100] "GET /assets/js/classScene3d.js HTTP/1.1" 200 2513 "https://angrobit.shop/assets/js/main.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
95.65.20.52 - - [25/Nov/2024:00:52:38 +0100] "GET /assets/js/Carousel3D.js HTTP/1.1" 200 1907 "https://angrobit.shop/assets/js/main.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
95.65.20.52 - - [25/Nov/2024:00:52:38 +0100] "GET /assets/js/ProductPreview.js HTTP/1.1" 200 1676 "https://angrobit.shop/assets/js/main.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
95.65.20.52 - - [25/Nov/2024:00:52:38 +0100] "GET /assets/js/SceneManager.js HTTP/1.1" 200 242 "https://angrobit.shop/assets/js/main.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
95.65.20.52 - - [25/Nov/2024:00:52:38 +0100] "GET /assets/js/SendServer.js HTTP/1.1" 200 481 "https://angrobit.shop/assets/js/main.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
95.65.20.52 - - [25/Nov/2024:00:52:38 +0100] "GET /assets/js/Product.js HTTP/1.1" 200 1752 "https://angrobit.shop/assets/js/main.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
95.65.20.52 - - [25/Nov/2024:00:52:38 +0100] "GET /assets/images/home/icons/icon_collection_active.svg HTTP/1.1" 200 370 "https://angrobit.shop/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
95.65.20.52 - - [25/Nov/2024:00:52:38 +0100] "GET /assets/images/home/icons/icon_catalog_active.svg HTTP/1.1" 200 636 "https://angrobit.shop/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
95.65.20.52 - - [25/Nov/2024:00:52:38 +0100] "GET /assets/images/home/icons/icon_home.svg HTTP/1.1" 200 756 "https://angrobit.shop/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
95.65.20.52 - - [25/Nov/2024:00:52:38 +0100] "GET /assets/js/examples/jsm/loaders/GLTFLoader.js HTTP/1.1" 200 24010 "https://angrobit.shop/assets/js/classScene3d.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
95.65.20.52 - - [25/Nov/2024:00:52:38 +0100] "GET /assets/js/three.module.js HTTP/1.1" 200 270262 "https://angrobit.shop/assets/js/classScene3d.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
95.65.20.52 - - [25/Nov/2024:00:52:38 +0100] "GET /assets/js/examples/jsm/controls/OrbitControls.js HTTP/1.1" 200 6925 "https://angrobit.shop/assets/js/classScene3d.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
95.65.20.52 - - [25/Nov/2024:00:52:38 +0100] "GET /assets/images/home/icons/icon_favorites.svg HTTP/1.1" 200 820 "https://angrobit.shop/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
95.65.20.52 - - [25/Nov/2024:00:52:38 +0100] "GET /assets/js/examples/jsm/utils/BufferGeometryUtils.js HTTP/1.1" 200 7040 "https://angrobit.shop/assets/js/examples/jsm/loaders/GLTFLoader.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
95.65.20.52 - - [25/Nov/2024:00:52:38 +0100] "GET /assets/models/man_mannequin.gltf HTTP/1.0" 200 156356 "https://angrobit.shop/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
95.65.20.52 - - [25/Nov/2024:00:52:39 +0100] "GET /favicon.ico HTTP/1.0" 404 455 "https://angrobit.shop/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
95.65.20.52 - - [25/Nov/2024:00:52:39 +0100] "GET /assets/images/home/circle.png HTTP/1.1" 200 12414 "https://angrobit.shop/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
95.65.20.52 - - [25/Nov/2024:00:53:30 +0100] "GET / HTTP/1.0" 200 1754 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
95.65.20.52 - - [25/Nov/2024:02:14:21 +0100] "GET / HTTP/1.0" 200 1754 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
146.190.255.73 - - [25/Nov/2024:02:19:20 +0100] "GET / HTTP/1.0" 200 1754 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
146.190.255.73 - - [25/Nov/2024:02:19:20 +0100] "GET /favicon.ico HTTP/1.0" 404 459 "http://www.angrobit.shop/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
146.190.255.73 - - [25/Nov/2024:02:19:21 +0100] "GET / HTTP/1.0" 200 1754 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
146.190.255.73 - - [25/Nov/2024:02:19:23 +0100] "GET /favicon.ico HTTP/1.0" 404 459 "https://www.angrobit.shop/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
199.45.155.81 - - [25/Nov/2024:02:20:45 +0100] "GET / HTTP/1.0" 200 1754 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
199.45.155.81 - - [25/Nov/2024:02:20:46 +0100] "GET /favicon.ico HTTP/1.0" 404 459 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
198.244.249.177 - - [25/Nov/2024:02:51:05 +0100] "GET /.git/config HTTP/1.0" 404 455 "-" "Mozilla/5.0 (iPad; U; CPU OS 4_2_1 like Mac OS X; ja-jp) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8C148 Safari/6533.18.5"
54.36.148.51 - - [25/Nov/2024:04:26:34 +0100] "GET /robots.txt HTTP/1.0" 404 455 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
93.89.225.47 - - [25/Nov/2024:04:28:21 +0100] "GET / HTTP/1.0" 200 1754 "https://google.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0"
45.132.105.3 - - [25/Nov/2024:04:31:48 +0100] "GET /wp-login.php HTTP/1.0" 404 455 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"
54.36.148.125 - - [25/Nov/2024:04:36:23 +0100] "GET / HTTP/1.0" 200 1754 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
202.8.42.187 - - [25/Nov/2024:04:36:24 +0100] "GET /assets/css/global.css HTTP/1.1" 200 151 "https://angrobit.shop/" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
202.8.42.187 - - [25/Nov/2024:04:36:24 +0100] "GET /assets/css/responsive.css HTTP/1.1" 200 2319 "https://angrobit.shop/" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
202.8.42.187 - - [25/Nov/2024:04:36:24 +0100] "GET /assets/css/main.css HTTP/1.1" 200 4011 "https://angrobit.shop/" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
202.8.42.187 - - [25/Nov/2024:04:36:24 +0100] "GET /assets/css/reset.css HTTP/1.1" 200 2356 "https://angrobit.shop/" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
202.8.42.187 - - [25/Nov/2024:04:36:24 +0100] "GET /assets/js/main.js HTTP/1.1" 200 9300 "https://angrobit.shop/" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
202.8.42.187 - - [25/Nov/2024:04:36:24 +0100] "GET /assets/js/classPopup.js HTTP/1.1" 200 603 "https://angrobit.shop/" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
202.8.42.187 - - [25/Nov/2024:04:36:24 +0100] "GET /assets/js/SceneManager.js HTTP/1.1" 200 242 "https://angrobit.shop/assets/js/main.js" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
202.8.42.187 - - [25/Nov/2024:04:36:24 +0100] "GET /assets/js/root.js HTTP/1.1" 200 295 "https://angrobit.shop/assets/js/main.js" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
202.8.42.187 - - [25/Nov/2024:04:36:24 +0100] "GET /assets/js/ProductPreview.js HTTP/1.1" 200 1676 "https://angrobit.shop/assets/js/main.js" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
202.8.42.187 - - [25/Nov/2024:04:36:24 +0100] "GET /assets/js/SendServer.js HTTP/1.1" 200 481 "https://angrobit.shop/assets/js/main.js" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
202.8.42.187 - - [25/Nov/2024:04:36:24 +0100] "GET /assets/js/Carousel3D.js HTTP/1.1" 200 1907 "https://angrobit.shop/assets/js/main.js" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
202.8.42.187 - - [25/Nov/2024:04:36:24 +0100] "GET /assets/js/classScene3d.js HTTP/1.1" 200 2513 "https://angrobit.shop/assets/js/main.js" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
202.8.42.187 - - [25/Nov/2024:04:36:24 +0100] "GET /assets/js/Product.js HTTP/1.1" 200 1752 "https://angrobit.shop/assets/js/main.js" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
202.8.42.187 - - [25/Nov/2024:04:36:24 +0100] "GET /assets/js/examples/jsm/loaders/GLTFLoader.js HTTP/1.1" 200 24010 "https://angrobit.shop/assets/js/classScene3d.js" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
202.8.42.187 - - [25/Nov/2024:04:36:24 +0100] "GET /assets/js/examples/jsm/controls/OrbitControls.js HTTP/1.1" 200 6925 "https://angrobit.shop/assets/js/classScene3d.js" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
202.8.42.187 - - [25/Nov/2024:04:36:24 +0100] "GET /assets/js/examples/jsm/utils/BufferGeometryUtils.js HTTP/1.1" 200 7040 "https://angrobit.shop/assets/js/examples/jsm/loaders/GLTFLoader.js" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
202.8.42.187 - - [25/Nov/2024:04:36:24 +0100] "GET /assets/js/three.module.js HTTP/1.1" 200 270262 "https://angrobit.shop/assets/js/classScene3d.js" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
202.8.42.187 - - [25/Nov/2024:04:36:24 +0100] "GET /assets/models/man_mannequin.gltf HTTP/1.0" 200 156356 "https://angrobit.shop/" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
202.8.42.187 - - [25/Nov/2024:04:36:24 +0100] "GET /assets/models/man_mannequin.bin HTTP/1.0" 200 1366994 "https://angrobit.shop/" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
202.8.42.187 - - [25/Nov/2024:04:36:25 +0100] "GET /assets/models/hoody.gltf HTTP/1.0" 200 25913 "https://angrobit.shop/" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
202.8.42.187 - - [25/Nov/2024:04:36:25 +0100] "GET /assets/models/hoody.bin HTTP/1.0" 200 7788186 "https://angrobit.shop/" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
43.156.109.53 - - [25/Nov/2024:04:55:33 +0100] "GET / HTTP/1.0" 200 1754 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
78.153.140.218 - - [25/Nov/2024:05:01:25 +0100] "GET /.env HTTP/1.0" 404 455 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB7.5; InfoPath.1; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; OfficeLiveConnector.1.5; OfficeLivePatch.1.3; IE0006_ver1;EN_US)"
78.153.140.218 - - [25/Nov/2024:05:01:25 +0100] "GET /.env HTTP/1.0" 404 459 "-" "Mozilla/5.0 (Android 5.1.1; Tablet; rv:44.0) Gecko/44.0 Firefox/44.0"
78.153.140.218 - - [25/Nov/2024:05:01:25 +0100] "GET /.env HTTP/1.0" 404 455 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/601.4.4 (KHTML, like Gecko) Version/9.1.1 Safari/7046A194A"
78.153.140.218 - - [25/Nov/2024:05:01:25 +0100] "GET /.env HTTP/1.0" 404 459 "-" "Mozilla/5.0 (Windows NT 5.1; rv:10.0.1) Gecko/20100101 Firefox/10.0.1"
78.153.140.218 - - [25/Nov/2024:05:01:25 +0100] "GET /.aws/credentials HTTP/1.0" 404 455 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.78 Safari/537.36"
78.153.140.218 - - [25/Nov/2024:05:01:25 +0100] "GET /.aws/credentials HTTP/1.0" 404 459 "-" "Mozilla/5.0 (Android 4.4.4; Mobile; rv:43.0) Gecko/43.0 Firefox/43.0"
78.153.140.218 - - [25/Nov/2024:05:01:25 +0100] "GET /.env.example HTTP/1.0" 404 455 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36 OPR/34.0.2036.50"
78.153.140.218 - - [25/Nov/2024:05:01:25 +0100] "GET /.aws/credentials HTTP/1.0" 404 455 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-TW; rv:1.7.5) Gecko/20041119 Firefox/1.0"
78.153.140.218 - - [25/Nov/2024:05:01:25 +0100] "GET /.aws/credentials HTTP/1.0" 404 459 "-" "Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.0.14) Gecko/2009082505 Red Hat/3.0.14-1.el5_4 Firefox/3.0.14"
78.153.140.218 - - [25/Nov/2024:05:01:25 +0100] "GET /.env.example HTTP/1.0" 404 459 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
78.153.140.218 - - [25/Nov/2024:05:01:26 +0100] "GET /.env.production HTTP/1.0" 404 455 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)"
78.153.140.218 - - [25/Nov/2024:05:01:26 +0100] "GET /.env.example HTTP/1.0" 404 459 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
78.153.140.218 - - [25/Nov/2024:05:01:26 +0100] "GET /.env.production HTTP/1.0" 404 459 "-" "Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG-SM-G930A Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/4.0 Chrome/44.0.2403.133 Mobile Safari/537.36"
78.153.140.218 - - [25/Nov/2024:05:01:26 +0100] "GET /.env.example HTTP/1.0" 404 455 "-" "Mozilla/5.0 (Windows NT 6.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36"
78.153.140.218 - - [25/Nov/2024:05:01:26 +0100] "GET /admin/.env HTTP/1.0" 404 455 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; MAMIJS; rv:11.0) like Gecko"
78.153.140.218 - - [25/Nov/2024:05:01:26 +0100] "GET /admin/.env HTTP/1.0" 404 459 "-" "Mozilla/5.0 (iPad; CPU OS 10_0_1 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/14A403 Safari/602.1"
78.153.140.218 - - [25/Nov/2024:05:01:26 +0100] "GET /.env.production HTTP/1.0" 404 459 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B5110e Safari/601.1"
78.153.140.218 - - [25/Nov/2024:05:01:26 +0100] "GET /api/.env HTTP/1.0" 404 455 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
78.153.140.218 - - [25/Nov/2024:05:01:26 +0100] "GET /api/.env HTTP/1.0" 404 459 "-" "Mozilla/5.0 (Linux; Android 5.0.2; SAMSUNG SM-G530H Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/3.3 Chrome/38.0.2125.102 Mobile Safari/537.36"
78.153.140.218 - - [25/Nov/2024:05:01:27 +0100] "GET /app/.env HTTP/1.0" 404 459 "-" "Mozilla/5.0 (iPhone; iPhone OS 5_0) AppleWebKit/535.7 (KHTML, like Gecko) Version/5.1 Mobile Safari/7354.48"
78.153.140.218 - - [25/Nov/2024:05:01:27 +0100] "GET /.env.production HTTP/1.0" 404 455 "-" "Mozilla/5.0 (X11; U; OpenBSD sparc64; en-US; rv:1.8.1.6) Gecko/20070816 Firefox/2.0.0.6"
78.153.140.218 - - [25/Nov/2024:05:01:27 +0100] "GET /app/.env HTTP/1.0" 404 455 "-" "Mozilla/5.0 (X11; U; Linux i686; es-AR; rv:1.8.0.7) Gecko/20060909 Firefox/1.5.0.7"
